Province,Country,Date,Value
,Haiti,2/26/2020,0
,Haiti,2/25/2020,0
,Haiti,2/24/2020,0
,Haiti,2/23/2020,0
,Haiti,2/22/2020,0
,Haiti,2/21/2020,0
,Haiti,2/20/2020,0
,Haiti,2/19/2020,0
,Haiti,2/18/2020,0
,Haiti,2/17/2020,0
,Haiti,2/16/2020,0
,Haiti,2/15/2020,0
,Haiti,2/14/2020,0
,Haiti,2/13/2020,0
,Haiti,2/12/2020,0
,Haiti,2/11/2020,0
,Haiti,2/10/2020,0
,Haiti,2/9/2020,0
,Haiti,2/8/2020,0
,Haiti,2/7/2020,0
,Haiti,2/6/2020,0
,Haiti,2/5/2020,0
,Haiti,2/4/2020,0
,Haiti,2/3/2020,0
,Haiti,2/2/2020,0
,Haiti,2/1/2020,0
,Haiti,1/31/2020,0
,Haiti,1/30/2020,0
,Haiti,1/29/2020,0
,Haiti,1/28/2020,0
,Haiti,1/27/2020,0
,Haiti,1/26/2020,0
,Haiti,1/25/2020,0
,Haiti,1/24/2020,0
,Haiti,1/23/2020,0
,Haiti,1/22/2020,0
,Holy See,4/14/2020,8
,Holy See,4/13/2020,8
,Holy See,4/12/2020,8
,Holy See,4/11/2020,8
,Holy See,4/10/2020,8
,Holy See,4/9/2020,8
,Holy See,4/8/2020,8
,Holy See,4/7/2020,7
,Holy See,4/6/2020,7
,Holy See,4/5/2020,7
,Holy See,4/4/2020,7
,Holy See,4/3/2020,7
,Holy See,4/2/2020,7
,Holy See,4/1/2020,6
,Holy See,3/31/2020,6
,Holy See,3/30/2020,6
,Holy See,3/29/2020,6
,Holy See,3/28/2020,6
,Holy See,3/27/2020,4
,Holy See,3/26/2020,4
,Holy See,3/25/2020,4
,Holy See,3/24/2020,4
,Holy See,3/23/2020,1
,Holy See,3/22/2020,1
,Holy See,3/21/2020,1
,Holy See,3/20/2020,1
,Holy See,3/19/2020,1
,Holy See,3/18/2020,1
,Holy See,3/17/2020,1
,Holy See,3/16/2020,1
,Holy See,3/15/2020,1
,Holy See,3/14/2020,1
,Holy See,3/13/2020,1
,Holy See,3/12/2020,1
,Holy See,3/11/2020,1
,Holy See,3/10/2020,1
,Holy See,3/9/2020,1
,Holy See,3/8/2020,1
,Holy See,3/7/2020,1
,Holy See,3/6/2020,1
,Holy See,3/5/2020,0
,Holy See,3/4/2020,0
,Holy See,3/3/2020,0
,Holy See,3/2/2020,0
,Holy See,3/1/2020,0
,Holy See,2/29/2020,0
,Holy See,2/28/2020,0
,Holy See,2/27/2020,0
,Holy See,2/26/2020,0
,Holy See,2/25/2020,0
,Holy See,2/24/2020,0
,Holy See,2/23/2020,0
,Holy See,2/22/2020,0
,Holy See,2/21/2020,0
,Holy See,2/20/2020,0
,Holy See,2/19/2020,0
,Holy See,2/18/2020,0
,Holy See,2/17/2020,0
,Holy See,2/16/2020,0
,Holy See,2/15/2020,0
,Holy See,2/14/2020,0
,Holy See,2/13/2020,0
,Holy See,2/12/2020,0
,Holy See,2/11/2020,0
,Holy See,2/10/2020,0
,Holy See,2/9/2020,0
,Holy See,2/8/2020,0
,Holy See,2/7/2020,0
,Holy See,2/6/2020,0
,Holy See,2/5/2020,0
,Holy See,2/4/2020,0
,Holy See,2/3/2020,0
,Holy See,2/2/2020,0
,Holy See,2/1/2020,0
,Holy See,1/31/2020,0
,Holy See,1/30/2020,0
,Holy See,1/29/2020,0
,Holy See,1/28/2020,0
,Holy See,1/27/2020,0
,Holy See,1/26/2020,0
,Holy See,1/25/2020,0
,Holy See,1/24/2020,0
,Holy See,1/23/2020,0
,Holy See,1/22/2020,0
,Honduras,4/14/2020,407
,Honduras,4/13/2020,397
,Honduras,4/12/2020,393
,Honduras,4/11/2020,392
,Honduras,4/10/2020,382
,Honduras,4/9/2020,343
,Honduras,4/8/2020,312
,Honduras,4/7/2020,305
,Honduras,4/6/2020,298
,Honduras,4/5/2020,268
,Honduras,4/4/2020,264
,Honduras,4/3/2020,222
,Honduras,4/2/2020,219
,Honduras,4/1/2020,172
,Honduras,3/31/2020,141
,Honduras,3/30/2020,139
,Honduras,3/29/2020,110
,Honduras,3/28/2020,95
,Honduras,3/27/2020,68
,Honduras,3/26/2020,52
,Honduras,3/25/2020,36
,Honduras,3/24/2020,30
,Honduras,3/23/2020,30
,Honduras,3/22/2020,26
,Honduras,3/21/2020,24
,Honduras,3/20/2020,24
,Honduras,3/19/2020,12
,Honduras,3/18/2020,9
,Honduras,3/17/2020,8
,Honduras,3/16/2020,6
,Honduras,3/15/2020,3
,Honduras,3/14/2020,2
,Honduras,3/13/2020,2
,Honduras,3/12/2020,2
,Honduras,3/11/2020,2
,Honduras,3/10/2020,0
,Honduras,3/9/2020,0
,Honduras,3/8/2020,0
,Honduras,3/7/2020,0
,Honduras,3/6/2020,0
,Honduras,3/5/2020,0
,Honduras,3/4/2020,0
,Honduras,3/3/2020,0
,Honduras,3/2/2020,0
,Honduras,3/1/2020,0
,Honduras,2/29/2020,0
,Honduras,2/28/2020,0
,Honduras,2/27/2020,0
,Honduras,2/26/2020,0
,Honduras,2/25/2020,0
,Honduras,2/24/2020,0
,Honduras,2/23/2020,0
,Honduras,2/22/2020,0
,Honduras,2/21/2020,0
,Honduras,2/20/2020,0
,Honduras,2/19/2020,0
,Honduras,2/18/2020,0
,Honduras,2/17/2020,0
,Honduras,2/16/2020,0
,Honduras,2/15/2020,0
,Honduras,2/14/2020,0
,Honduras,2/13/2020,0
,Honduras,2/12/2020,0
,Honduras,2/11/2020,0
,Honduras,2/10/2020,0
,Honduras,2/9/2020,0
,Honduras,2/8/2020,0
,Honduras,2/7/2020,0
,Honduras,2/6/2020,0
,Honduras,2/5/2020,0
,Honduras,2/4/2020,0
,Honduras,2/3/2020,0
,Honduras,2/2/2020,0
,Honduras,2/1/2020,0
,Honduras,1/31/2020,0
,Honduras,1/30/2020,0
,Honduras,1/29/2020,0
,Honduras,1/28/2020,0
,Honduras,1/27/2020,0
,Honduras,1/26/2020,0
,Honduras,1/25/2020,0
,Honduras,1/24/2020,0
,Honduras,1/23/2020,0
,Honduras,1/22/2020,0
,Hungary,4/14/2020,1512
,Hungary,4/13/2020,1458
,Hungary,4/12/2020,1410
,Hungary,4/11/2020,1310
,Hungary,4/10/2020,1190
,Hungary,4/9/2020,980
,Hungary,4/8/2020,895
,Hungary,4/7/2020,817
,Hungary,4/6/2020,744
,Hungary,4/5/2020,733
,Hungary,4/4/2020,678
,Hungary,4/3/2020,623
,Hungary,4/2/2020,585
,Hungary,4/1/2020,525
,Hungary,3/31/2020,492
,Hungary,3/30/2020,447
,Hungary,3/29/2020,408
,Hungary,3/28/2020,343
,Hungary,3/27/2020,300
,Hungary,3/26/2020,261
,Hungary,3/25/2020,226
,Hungary,3/24/2020,187
,Hungary,3/23/2020,167
,Hungary,3/22/2020,131
,Hungary,3/21/2020,103
,Hungary,3/20/2020,85
,Hungary,3/19/2020,73
,Hungary,3/18/2020,58
,Hungary,3/17/2020,50
,Hungary,3/16/2020,39
,Hungary,3/15/2020,32
,Hungary,3/14/2020,30
,Hungary,3/13/2020,19
,Hungary,3/12/2020,13
,Hungary,3/11/2020,13
,Hungary,3/10/2020,9
,Hungary,3/9/2020,9
,Hungary,3/8/2020,7
,Hungary,3/7/2020,4
,Hungary,3/6/2020,2
,Hungary,3/5/2020,2
,Hungary,3/4/2020,2
,Hungary,3/3/2020,0
,Hungary,3/2/2020,0
,Hungary,3/1/2020,0
,Hungary,2/29/2020,0
,Hungary,2/28/2020,0
,Hungary,2/27/2020,0
,Hungary,2/26/2020,0
,Hungary,2/25/2020,0
,Hungary,2/24/2020,0
,Hungary,2/23/2020,0
,Hungary,2/22/2020,0
,Hungary,2/21/2020,0
,Hungary,2/20/2020,0
,Hungary,2/19/2020,0
,Hungary,2/18/2020,0
,Hungary,2/17/2020,0
,Hungary,2/16/2020,0
,Hungary,2/15/2020,0
,Hungary,2/14/2020,0
,Hungary,2/13/2020,0
,Hungary,2/12/2020,0
,Hungary,2/11/2020,0
,Hungary,2/10/2020,0
,Hungary,2/9/2020,0
,Hungary,2/8/2020,0
,Hungary,2/7/2020,0
,Hungary,2/6/2020,0
,Hungary,2/5/2020,0
,Hungary,2/4/2020,0
,Hungary,2/3/2020,0
,Hungary,2/2/2020,0
,Hungary,2/1/2020,0
,Hungary,1/31/2020,0
,Hungary,1/30/2020,0
,Hungary,1/29/2020,0
,Hungary,1/28/2020,0
,Hungary,1/27/2020,0
,Hungary,1/26/2020,0
,Hungary,1/25/2020,0
,Hungary,1/24/2020,0
,Hungary,1/23/2020,0
,Hungary,1/22/2020,0
,Iceland,4/14/2020,1720
,Iceland,4/13/2020,1711
,Iceland,4/12/2020,1701
,Iceland,4/11/2020,1689
,Iceland,4/10/2020,1675
,Iceland,4/9/2020,1648
,Iceland,4/8/2020,1616
,Iceland,4/7/2020,1586
,Iceland,4/6/2020,1562
,Iceland,4/5/2020,1486
,Iceland,4/4/2020,1417
,Iceland,4/3/2020,1364
,Iceland,4/2/2020,1319
,Iceland,4/1/2020,1220
,Iceland,3/31/2020,1135
,Iceland,3/30/2020,1086
,Iceland,3/29/2020,1020
,Iceland,3/28/2020,963
,Iceland,3/27/2020,890
,Iceland,3/26/2020,802
,Iceland,3/25/2020,737
,Iceland,3/24/2020,648
,Iceland,3/23/2020,588
,Iceland,3/22/2020,568
,Iceland,3/21/2020,473
,Iceland,3/20/2020,409
,Iceland,3/19/2020,330
,Iceland,3/18/2020,250
,Iceland,3/17/2020,220
,Iceland,3/16/2020,180
,Iceland,3/15/2020,171
,Iceland,3/14/2020,156
,Iceland,3/13/2020,134
,Iceland,3/12/2020,103
,Iceland,3/11/2020,85
,Iceland,3/10/2020,69
,Iceland,3/9/2020,58
,Iceland,3/8/2020,50
,Iceland,3/7/2020,50
,Iceland,3/6/2020,43
,Iceland,3/5/2020,34
,Iceland,3/4/2020,26
,Iceland,3/3/2020,11
,Iceland,3/2/2020,6
,Iceland,3/1/2020,3
,Iceland,2/29/2020,1
,Iceland,2/28/2020,1
,Iceland,2/27/2020,0
,Iceland,2/26/2020,0
,Iceland,2/25/2020,0
,Iceland,2/24/2020,0
,Iceland,2/23/2020,0
,Iceland,2/22/2020,0
,Iceland,2/21/2020,0
,Iceland,2/20/2020,0
,Iceland,2/19/2020,0
,Iceland,2/18/2020,0
,Iceland,2/17/2020,0
,Iceland,2/16/2020,0
,Iceland,2/15/2020,0
,Iceland,2/14/2020,0
,Iceland,2/13/2020,0
,Iceland,2/12/2020,0
,Iceland,2/11/2020,0
,Iceland,2/10/2020,0
,Iceland,2/9/2020,0
,Iceland,2/8/2020,0
,Iceland,2/7/2020,0
,Iceland,2/6/2020,0
,Iceland,2/5/2020,0
,Iceland,2/4/2020,0
,Iceland,2/3/2020,0
,Iceland,2/2/2020,0
,Iceland,2/1/2020,0
,Iceland,1/31/2020,0
,Iceland,1/30/2020,0
,Iceland,1/29/2020,0
,Iceland,1/28/2020,0
,Iceland,1/27/2020,0
,Iceland,1/26/2020,0
,Iceland,1/25/2020,0
,Iceland,1/24/2020,0
,Iceland,1/23/2020,0
,Iceland,1/22/2020,0
,India,4/14/2020,11487
,India,4/13/2020,10453
,India,4/12/2020,9205
,India,4/11/2020,8446
,India,4/10/2020,7598
,India,4/9/2020,6725
,India,4/8/2020,5916
,India,4/7/2020,5311
,India,4/6/2020,4778
,India,4/5/2020,3588
,India,4/4/2020,3082
,India,4/3/2020,2567
,India,4/2/2020,2543
,India,4/1/2020,1998
,India,3/31/2020,1397
,India,3/30/2020,1251
,India,3/29/2020,1024
,India,3/28/2020,987
,India,3/27/2020,887
,India,3/26/2020,727
,India,3/25/2020,657
,India,3/24/2020,536
,India,3/23/2020,499
,India,3/22/2020,396
,India,3/21/2020,330
,India,3/20/2020,244
,India,3/19/2020,194
,India,3/18/2020,156
,India,3/17/2020,142
,India,3/16/2020,119
,India,3/15/2020,113
,India,3/14/2020,102
,India,3/13/2020,82
,India,3/12/2020,73
,India,3/11/2020,62
,India,3/10/2020,56
,India,3/9/2020,43
,India,3/8/2020,39
,India,3/7/2020,34
,India,3/6/2020,31
,India,3/5/2020,30
,India,3/4/2020,28
,India,3/3/2020,5
,India,3/2/2020,5
,India,3/1/2020,3
,India,2/29/2020,3
,India,2/28/2020,3
,India,2/27/2020,3
,India,2/26/2020,3
,India,2/25/2020,3
,India,2/24/2020,3
,India,2/23/2020,3
,India,2/22/2020,3
,India,2/21/2020,3
,India,2/20/2020,3
,India,2/19/2020,3
,India,2/18/2020,3
,India,2/17/2020,3
,India,2/16/2020,3
,India,2/15/2020,3
,India,2/14/2020,3
,India,2/13/2020,3
,India,2/12/2020,3
,India,2/11/2020,3
,India,2/10/2020,3
,India,2/9/2020,3
,India,2/8/2020,3
,India,2/7/2020,3
,India,2/6/2020,3
,India,2/5/2020,3
,India,2/4/2020,3
,India,2/3/2020,3
,India,2/2/2020,2
,India,2/1/2020,1
,India,1/31/2020,1
,India,1/30/2020,1
,India,1/29/2020,0
,India,1/28/2020,0
,India,1/27/2020,0
,India,1/26/2020,0
,India,1/25/2020,0
,India,1/24/2020,0
,India,1/23/2020,0
,India,1/22/2020,0
,Indonesia,4/14/2020,4839
,Indonesia,4/13/2020,4557
,Indonesia,4/12/2020,4241
,Indonesia,4/11/2020,3842
,Indonesia,4/10/2020,3512
,Indonesia,4/9/2020,3293
,Indonesia,4/8/2020,2956
,Indonesia,4/7/2020,2738
,Indonesia,4/6/2020,2491
,Indonesia,4/5/2020,2273
,Indonesia,4/4/2020,2092
,Indonesia,4/3/2020,1986
,Indonesia,4/2/2020,1790
,Indonesia,4/1/2020,1677
,Indonesia,3/31/2020,1528
,Indonesia,3/30/2020,1414
,Indonesia,3/29/2020,1285
,Indonesia,3/28/2020,1155
,Indonesia,3/27/2020,1046
,Indonesia,3/26/2020,893
,Indonesia,3/25/2020,790
,Indonesia,3/24/2020,686
,Indonesia,3/23/2020,579
,Indonesia,3/22/2020,514
,Indonesia,3/21/2020,450
,Indonesia,3/20/2020,369
,Indonesia,3/19/2020,311
,Indonesia,3/18/2020,227
,Indonesia,3/17/2020,172
,Indonesia,3/16/2020,134
,Indonesia,3/15/2020,117
,Indonesia,3/14/2020,96
,Indonesia,3/13/2020,69
,Indonesia,3/12/2020,34
,Indonesia,3/11/2020,34
,Indonesia,3/10/2020,27
,Indonesia,3/9/2020,19
,Indonesia,3/8/2020,6
,Indonesia,3/7/2020,4
,Indonesia,3/6/2020,4
,Indonesia,3/5/2020,2
,Indonesia,3/4/2020,2
,Indonesia,3/3/2020,2
,Indonesia,3/2/2020,2
,Indonesia,3/1/2020,0
,Indonesia,2/29/2020,0
,Indonesia,2/28/2020,0
,Indonesia,2/27/2020,0
,Indonesia,2/26/2020,0
,Indonesia,2/25/2020,0
,Indonesia,2/24/2020,0
,Indonesia,2/23/2020,0
,Indonesia,2/22/2020,0
,Indonesia,2/21/2020,0
,Indonesia,2/20/2020,0
,Indonesia,2/19/2020,0
,Indonesia,2/18/2020,0
,Indonesia,2/17/2020,0
,Indonesia,2/16/2020,0
,Indonesia,2/15/2020,0
,Indonesia,2/14/2020,0
,Indonesia,2/13/2020,0
,Indonesia,2/12/2020,0
,Indonesia,2/11/2020,0
,Indonesia,2/10/2020,0
,Indonesia,2/9/2020,0
,Indonesia,2/8/2020,0
,Indonesia,2/7/2020,0
,Indonesia,2/6/2020,0
,Indonesia,2/5/2020,0
,Indonesia,2/4/2020,0
,Indonesia,2/3/2020,0
,Indonesia,2/2/2020,0
,Indonesia,2/1/2020,0
,Indonesia,1/31/2020,0
,Indonesia,1/30/2020,0
,Indonesia,1/29/2020,0
,Indonesia,1/28/2020,0
,Indonesia,1/27/2020,0
,Indonesia,1/26/2020,0
,Indonesia,1/25/2020,0
,Indonesia,1/24/2020,0
,Indonesia,1/23/2020,0
,Indonesia,1/22/2020,0
,Iran,4/14/2020,74877
,Iran,4/13/2020,73303
,Iran,4/12/2020,71686
,Iran,4/11/2020,70029
,Iran,4/10/2020,68192
,Iran,4/9/2020,66220
,Iran,4/8/2020,64586
,Iran,4/7/2020,62589
,Iran,4/6/2020,60500
,Iran,4/5/2020,58226
,Iran,4/4/2020,55743
,Iran,4/3/2020,53183
,Iran,4/2/2020,50468
,Iran,4/1/2020,47593
,Iran,3/31/2020,44605
,Iran,3/30/2020,41495
,Iran,3/29/2020,38309
,Iran,3/28/2020,35408
,Iran,3/27/2020,32332
,Iran,3/26/2020,29406
,Iran,3/25/2020,27017
,Iran,3/24/2020,24811
,Iran,3/23/2020,23049
,Iran,3/22/2020,21638
,Iran,3/21/2020,20610
,Iran,3/20/2020,19644
,Iran,3/19/2020,18407
,Iran,3/18/2020,17361
,Iran,3/17/2020,16169
,Iran,3/16/2020,14991
,Iran,3/15/2020,13938
,Iran,3/14/2020,12729
,Iran,3/13/2020,11364
,Iran,3/12/2020,10075
,Iran,3/11/2020,9000
,Iran,3/10/2020,8042
,Iran,3/9/2020,7161
,Iran,3/8/2020,6566
,Iran,3/7/2020,5823
,Iran,3/6/2020,4747
,Iran,3/5/2020,3513
,Iran,3/4/2020,2922
,Iran,3/3/2020,2336
,Iran,3/2/2020,1501
,Iran,3/1/2020,978
,Iran,2/29/2020,593
,Iran,2/28/2020,388
,Iran,2/27/2020,245
,Iran,2/26/2020,139
,Iran,2/25/2020,95
,Iran,2/24/2020,61
,Iran,2/23/2020,43
,Iran,2/22/2020,28
,Iran,2/21/2020,18
,Iran,2/20/2020,5
,Iran,2/19/2020,2
,Iran,2/18/2020,0
,Iran,2/17/2020,0
,Iran,2/16/2020,0
,Iran,2/15/2020,0
,Iran,2/14/2020,0
,Iran,2/13/2020,0
,Iran,2/12/2020,0
,Iran,2/11/2020,0
,Iran,2/10/2020,0
,Iran,2/9/2020,0
,Iran,2/8/2020,0
,Iran,2/7/2020,0
,Iran,2/6/2020,0
,Iran,2/5/2020,0
,Iran,2/4/2020,0
,Iran,2/3/2020,0
,Iran,2/2/2020,0
,Iran,2/1/2020,0
,Iran,1/31/2020,0
,Iran,1/30/2020,0
,Iran,1/29/2020,0
,Iran,1/28/2020,0
,Iran,1/27/2020,0
,Iran,1/26/2020,0
,Iran,1/25/2020,0
,Iran,1/24/2020,0
,Iran,1/23/2020,0
,Iran,1/22/2020,0
,Iraq,4/14/2020,1400
,Iraq,4/13/2020,1378
,Iraq,4/12/2020,1352
,Iraq,4/11/2020,1318
,Iraq,4/10/2020,1279
,Iraq,4/9/2020,1232
,Iraq,4/8/2020,1202
,Iraq,4/7/2020,1122
,Iraq,4/6/2020,1031
,Iraq,4/5/2020,961
,Iraq,4/4/2020,878
,Iraq,4/3/2020,820
,Iraq,4/2/2020,772
,Iraq,4/1/2020,728
,Iraq,3/31/2020,694
,Iraq,3/30/2020,630
,Iraq,3/29/2020,547
,Iraq,3/28/2020,506
,Iraq,3/27/2020,458
,Iraq,3/26/2020,382
,Iraq,3/25/2020,346
,Iraq,3/24/2020,316
,Iraq,3/23/2020,266
,Iraq,3/22/2020,233
,Iraq,3/21/2020,214
,Iraq,3/20/2020,208
,Iraq,3/19/2020,192
,Iraq,3/18/2020,164
,Iraq,3/17/2020,154
,Iraq,3/16/2020,124
,Iraq,3/15/2020,116
,Iraq,3/14/2020,110
,Iraq,3/13/2020,101
,Iraq,3/12/2020,71
,Iraq,3/11/2020,71
,Iraq,3/10/2020,71
,Iraq,3/9/2020,60
,Iraq,3/8/2020,60
,Iraq,3/7/2020,54
,Iraq,3/6/2020,40
,Iraq,3/5/2020,35
,Iraq,3/4/2020,35
,Iraq,3/3/2020,32
,Iraq,3/2/2020,26
,Iraq,3/1/2020,19
,Iraq,2/29/2020,13
,Iraq,2/28/2020,7
,Iraq,2/27/2020,7
,Iraq,2/26/2020,5
,Iraq,2/25/2020,1
,Iraq,2/24/2020,1
,Iraq,2/23/2020,0
,Iraq,2/22/2020,0
,Iraq,2/21/2020,0
,Iraq,2/20/2020,0
,Iraq,2/19/2020,0
,Iraq,2/18/2020,0
,Iraq,2/17/2020,0
,Iraq,2/16/2020,0
,Iraq,2/15/2020,0
,Iraq,2/14/2020,0
,Iraq,2/13/2020,0
,Iraq,2/12/2020,0
,Iraq,2/11/2020,0
,Iraq,2/10/2020,0
,Iraq,2/9/2020,0
,Iraq,2/8/2020,0
,Iraq,2/7/2020,0
,Iraq,2/6/2020,0
,Iraq,2/5/2020,0
,Iraq,2/4/2020,0
,Iraq,2/3/2020,0
,Iraq,2/2/2020,0
,Iraq,2/1/2020,0
,Iraq,1/31/2020,0
,Iraq,1/30/2020,0
,Iraq,1/29/2020,0
,Iraq,1/28/2020,0
,Iraq,1/27/2020,0
,Iraq,1/26/2020,0
,Iraq,1/25/2020,0
,Iraq,1/24/2020,0
,Iraq,1/23/2020,0
,Iraq,1/22/2020,0
,Ireland,4/14/2020,11479
,Ireland,4/13/2020,10647
,Ireland,4/12/2020,9655
,Ireland,4/11/2020,8928
,Ireland,4/10/2020,8089
,Ireland,4/9/2020,6574
,Ireland,4/8/2020,6074
,Ireland,4/7/2020,5709
,Ireland,4/6/2020,5364
,Ireland,4/5/2020,4994
,Ireland,4/4/2020,4604
,Ireland,4/3/2020,4273
,Ireland,4/2/2020,3849
,Ireland,4/1/2020,3447
,Ireland,3/31/2020,3235
,Ireland,3/30/2020,2910
,Ireland,3/29/2020,2615
,Ireland,3/28/2020,2415
,Ireland,3/27/2020,2121
,Ireland,3/26/2020,1819
,Ireland,3/25/2020,1564
,Ireland,3/24/2020,1329
,Ireland,3/23/2020,1125
,Ireland,3/22/2020,906
,Ireland,3/21/2020,785
,Ireland,3/20/2020,683
,Ireland,3/19/2020,557
,Ireland,3/18/2020,292
,Ireland,3/17/2020,223
,Ireland,3/16/2020,169
,Ireland,3/15/2020,129
,Ireland,3/14/2020,129
,Ireland,3/13/2020,90
,Ireland,3/12/2020,43
,Ireland,3/11/2020,43
,Ireland,3/10/2020,34
,Ireland,3/9/2020,21
,Ireland,3/8/2020,19
,Ireland,3/7/2020,18
,Ireland,3/6/2020,18
,Ireland,3/5/2020,6
,Ireland,3/4/2020,6
,Ireland,3/3/2020,2
,Ireland,3/2/2020,1
,Ireland,3/1/2020,1
,Ireland,2/29/2020,1
,Ireland,2/28/2020,0
,Ireland,2/27/2020,0
,Ireland,2/26/2020,0
,Ireland,2/25/2020,0
,Ireland,2/24/2020,0
,Ireland,2/23/2020,0
,Ireland,2/22/2020,0
,Ireland,2/21/2020,0
,Ireland,2/20/2020,0
,Ireland,2/19/2020,0
,Ireland,2/18/2020,0
,Ireland,2/17/2020,0
,Ireland,2/16/2020,0
,Ireland,2/15/2020,0
,Ireland,2/14/2020,0
,Ireland,2/13/2020,0
,Ireland,2/12/2020,0
,Ireland,2/11/2020,0
,Ireland,2/10/2020,0
,Ireland,2/9/2020,0
,Ireland,2/8/2020,0
,Ireland,2/7/2020,0
,Ireland,2/6/2020,0
,Ireland,2/5/2020,0
,Ireland,2/4/2020,0
,Ireland,2/3/2020,0
,Ireland,2/2/2020,0
,Ireland,2/1/2020,0
,Ireland,1/31/2020,0
,Ireland,1/30/2020,0
,Ireland,1/29/2020,0
,Ireland,1/28/2020,0
,Ireland,1/27/2020,0
,Ireland,1/26/2020,0
,Ireland,1/25/2020,0
,Ireland,1/24/2020,0
,Ireland,1/23/2020,0
,Ireland,1/22/2020,0
,Israel,4/14/2020,12046
,Israel,4/13/2020,11586
,Israel,4/12/2020,11145
,Israel,4/11/2020,10743
,Israel,4/10/2020,10408
,Israel,4/9/2020,9968
,Israel,4/8/2020,9404
,Israel,4/7/2020,9248
,Israel,4/6/2020,8904
,Israel,4/5/2020,8430
,Israel,4/4/2020,7851
,Israel,4/3/2020,7428
,Israel,4/2/2020,6857
,Israel,4/1/2020,6092
,Israel,3/31/2020,5358
,Israel,3/30/2020,4695
,Israel,3/29/2020,4247
,Israel,3/28/2020,3619
,Israel,3/27/2020,3035
,Israel,3/26/2020,2693
,Israel,3/25/2020,2369
,Israel,3/24/2020,1238
,Israel,3/23/2020,1071
,Israel,3/22/2020,883
,Israel,3/21/2020,712
,Israel,3/20/2020,529
,Israel,3/19/2020,427
,Israel,3/18/2020,304
,Israel,3/17/2020,250
,Israel,3/16/2020,218
,Israel,3/15/2020,213
,Israel,3/14/2020,155
,Israel,3/13/2020,126
,Israel,3/12/2020,100
,Israel,3/11/2020,79
,Israel,3/10/2020,75
,Israel,3/9/2020,61
,Israel,3/8/2020,61
,Israel,3/7/2020,43
,Israel,3/6/2020,37
,Israel,3/5/2020,20
,Israel,3/4/2020,15
,Israel,3/3/2020,12
,Israel,3/2/2020,10
,Israel,3/1/2020,10
,Israel,2/29/2020,7
,Israel,2/28/2020,4
,Israel,2/27/2020,3
,Israel,2/26/2020,2
,Israel,2/25/2020,1
,Israel,2/24/2020,1
,Israel,2/23/2020,1
,Israel,2/22/2020,1
,Israel,2/21/2020,1
,Israel,2/20/2020,0
,Israel,2/19/2020,0
,Israel,2/18/2020,0
,Israel,2/17/2020,0
,Israel,2/16/2020,0
,Israel,2/15/2020,0
,Israel,2/14/2020,0
,Israel,2/13/2020,0
,Israel,2/12/2020,0
,Israel,2/11/2020,0
,Israel,2/10/2020,0
,Israel,2/9/2020,0
,Israel,2/8/2020,0
,Israel,2/7/2020,0
,Israel,2/6/2020,0
,Israel,2/5/2020,0
,Israel,2/4/2020,0
,Israel,2/3/2020,0
,Israel,2/2/2020,0
,Israel,2/1/2020,0
,Israel,1/31/2020,0
,Israel,1/30/2020,0
,Israel,1/29/2020,0
,Israel,1/28/2020,0
,Israel,1/27/2020,0
,Israel,1/26/2020,0
,Israel,1/25/2020,0
,Israel,1/24/2020,0
,Israel,1/23/2020,0
,Israel,1/22/2020,0
,Italy,4/14/2020,162488
,Italy,4/13/2020,159516
,Italy,4/12/2020,156363
,Italy,4/11/2020,152271
,Italy,4/10/2020,147577
,Italy,4/9/2020,143626
,Italy,4/8/2020,139422
,Italy,4/7/2020,135586
,Italy,4/6/2020,132547
,Italy,4/5/2020,128948
,Italy,4/4/2020,124632
,Italy,4/3/2020,119827
,Italy,4/2/2020,115242
,Italy,4/1/2020,110574
,Italy,3/31/2020,105792
,Italy,3/30/2020,101739
,Italy,3/29/2020,97689
,Italy,3/28/2020,92472
,Italy,3/27/2020,86498
,Italy,3/26/2020,80589
,Italy,3/25/2020,74386
,Italy,3/24/2020,69176
,Italy,3/23/2020,63927
,Italy,3/22/2020,59138
,Italy,3/21/2020,53578
,Italy,3/20/2020,47021
,Italy,3/19/2020,41035
,Italy,3/18/2020,35713
,Italy,3/17/2020,31506
,Italy,3/16/2020,27980
,Italy,3/15/2020,24747
,Italy,3/14/2020,21157
,Italy,3/13/2020,17660
,Italy,3/12/2020,12462
,Italy,3/11/2020,12462
,Italy,3/10/2020,10149
,Italy,3/9/2020,9172
,Italy,3/8/2020,7375
,Italy,3/7/2020,5883
,Italy,3/6/2020,4636
,Italy,3/5/2020,3858
,Italy,3/4/2020,3089
,Italy,3/3/2020,2502
,Italy,3/2/2020,2036
,Italy,3/1/2020,1694
,Italy,2/29/2020,1128
,Italy,2/28/2020,888
,Italy,2/27/2020,655
,Italy,2/26/2020,453
,Italy,2/25/2020,322
,Italy,2/24/2020,229
,Italy,2/23/2020,155
,Italy,2/22/2020,62
,Italy,2/21/2020,20
,Italy,2/20/2020,3
,Italy,2/19/2020,3
,Italy,2/18/2020,3
,Italy,2/17/2020,3
,Italy,2/16/2020,3
,Italy,2/15/2020,3
,Italy,2/14/2020,3
,Italy,2/13/2020,3
,Italy,2/12/2020,3
,Italy,2/11/2020,3
,Italy,2/10/2020,3
,Italy,2/9/2020,3
,Italy,2/8/2020,3
,Italy,2/7/2020,3
,Italy,2/6/2020,2
,Italy,2/5/2020,2
